label,repo,file_path,line,algorithm,severity,confidence,is_test_code,context,code_snippet,repo_url,notes,enrichment_source
?,python-jose,jose/constants.py,41,ECDH,CRITICAL,0.7,False,,"ECDH_ES_A256KW = ""ECDH-ES+A256KW""",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-jose,jose/utils.py,122,DSA,CRITICAL,0.9,False,"The byte string `b'DSA PRIVATE KEY'` is used as a PEM label identifier for parsing or serializing DSA private keys, indi","b""DSA PRIVATE KEY"",",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-ecdsa,src/ecdsa/ssh.py,5,Ed25519,CRITICAL,0.85,False,The constant _SSH_ED25519 defines the SSH wire-format key type identifier used to label serialized Ed25519 public and pr,"_SSH_ED25519 = b""ssh-ed25519""",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1950,ECDSA,CRITICAL,0.7,True,,def test_SECP256k1(self):,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,415,ECDSA,CRITICAL,0.7,False,,"ecdsa.generator_brainpoolp224r1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/key.py,391,RSA,CRITICAL,0.7,False,,"""""""Represents a private RSA key.",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/ecdsa.py,741,ECDSA,CRITICAL,0.7,False,,# Brainpool P-256-r1,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/cryptography_backend.py,179,ECDSA,CRITICAL,0.7,False,Maps the OpenSSL curve,"""secp384r1"": ""P-384"",",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-rsa,rsa/pkcs1.py,222,RSA,CRITICAL,0.7,False,,:py:func:`rsa.sign`.,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,2038,SHA-1,HIGH,0.7,True,,"hsh=hashlib.sha1(b""sample"").digest(),",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,324,ECDSA,CRITICAL,0.7,False,,"ecdsa.curve_192,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/ecdh.py,45,ECDH,CRITICAL,0.95,False,"Production class definition implementing the ECDH key agreement protocol, which is vulnerable to quantum attacks via Sho",class ECDH(object):,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,345,ECDSA,CRITICAL,0.7,False,,"""prime256v1"",",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1185,ECDSA,CRITICAL,0.7,True,,return self.do_test_from_openssl(SECP256k1),https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,bc-java,prov/src/main/jdk1.4/org/bouncycastle/jcajce/provider/asymmetric/rsa/CipherSpi.java,276,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"throw new InvalidParameterException(""unknown opmode "" + opmode + "" passed to RSA"");",https://github.com/AnimeshShaw/bc-java,,Regex-only
?,bc-java,core/src/main/java/org/bouncycastle/crypto/examples/DESExample.java,255,3DES,HIGH,0.92,False,A method comment documents the explicit setup of a DESede (Triple-DES) cipher engine wrapped in PaddedBufferedBlockCiphe,"* Setup the DESede cipher engine, create a PaddedBufferedBlockCipher",https://github.com/AnimeshShaw/bc-java,,AI-enriched
?,python-rsa,rsa/util.py,82,RSA,CRITICAL,0.97,False,"A PKCS#1-encoded RSA private key is loaded from user-supplied input data using rsa.key.PrivateKey.load_pkcs1, making thi","priv_key = rsa.key.PrivateKey.load_pkcs1(in_data, cli.inform)",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,bc-java,prov/src/main/java/org/bouncycastle/jcajce/provider/digest/SHA1.java,15,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,public class SHA1,https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1057,ECDSA,CRITICAL,0.7,True,,# openssl dgst -ecdsa-with-SHA1 -sign privkey.pem -out data.sig data.txt,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1990,ECDSA,CRITICAL,0.7,True,,"generator=SECP256k1.generator,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/cli.py,303,RSA,CRITICAL,0.7,False,,"assert isinstance(pub_key, rsa.key.PublicKey)",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,doc/conf.py,14,RSA,CRITICAL,0.85,False,"The `import rsa` statement imports the RSA cryptography library into the Sphinx documentation build configuration, makin",import rsa,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_ecdsa.py,11,ECDSA,CRITICAL,0.95,True,"Import statement pulling ECDSA primitives (Private_key, Public_key, Signature, generators) from the ecdsa module for use",from .ecdsa import (,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/prime.py,22,RSA,CRITICAL,0.95,False,Production import of rsa.randnum module used for RSA-specific random integer generation required by Miller-Rabin primali,import rsa.randnum,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/key.py,394,RSA,CRITICAL,0.7,False,,"'d', 'p', 'q' and other values. For example ,in the case of multiprime RSA,",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1699,Ed25519,CRITICAL,0.7,True,,# earlier versions support EdDSA only in X.509 certificates,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/ecdsa_backend.py,96,ECDSA,CRITICAL,0.7,False,,"return ecdsa.keys.VerifyingKey.from_public_point(point, self.curve)",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1979,ECDSA,CRITICAL,0.7,True,,def test_SECP256k1_3(self):,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,296,ECDSA,CRITICAL,0.7,False,,"ecdsa.curve_112r2,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/ecdsa.py,312,SHA-1,HIGH,0.7,False,,"its SHA-1 hash, and convert the result to an integer.""""""",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_ecdh.py,332,ECDH,CRITICAL,0.7,True,,ecdh.load_received_public_key_pem(pem_remote_public_key),https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/key.py,316,RSA,CRITICAL,0.7,False,,from rsa.asn1 import AsnPubKey,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,496,ECDSA,CRITICAL,0.7,False,,"ecdsa.generator_brainpoolp512t1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1141,ECDSA,CRITICAL,0.7,True,,"""prime256v1"" not in OPENSSL_SUPPORTED_CURVES,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/ecdsa_backend.py,33,ECDSA,CRITICAL,0.7,False,,"(ecdsa.curves.NIST521p, ""P-521""),",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-jose,jose/backends/cryptography_backend.py,7,RSA,CRITICAL,0.95,False,"Imports the RSA module from cryptography.hazmat.primitives.asymmetric, enabling RSA key generation, signing, and encrypt","from cryptography.hazmat.primitives.asymmetric import ec, padding, rsa",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1754,Ed25519,CRITICAL,0.7,True,,"""ed25519"" not in OPENSSL_SUPPORTED_TYPES,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/cli.py,26,RSA,CRITICAL,0.95,False,"Imports rsa.key module providing RSA key classes (PublicKey, PrivateKey, AbstractKey) used for key type annotations and ",import rsa.key,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-jose,jose/backends/ecdsa_backend.py,92,ECDSA,CRITICAL,0.7,False,,"if not ecdsa.ecdsa.point_is_valid(self.curve.generator, x, y):",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-jose,jose/backends/cryptography_backend.py,294,RSA,CRITICAL,0.7,False,,"qi = rsa.rsa_crt_iqmp(p, q)",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,bc-java,pkix/src/main/java/org/bouncycastle/cms/DefaultCMSSignatureAlgorithmNameGenerator.java,88,MD5,HIGH,0.7,False,,"addEntries(PKCSObjectIdentifiers.md5WithRSAEncryption, ""MD5"", ""RSA"");",https://github.com/AnimeshShaw/bc-java,,AI-enriched
?,bc-java,prov/src/main/java/org/bouncycastle/jcajce/provider/symmetric/util/PBE.java,80,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,"throw new IllegalStateException(""PKCS5 scheme 1 only supports MD2, MD5 and SHA1."");",https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,120,ECDSA,CRITICAL,0.7,True,,"secexp, SECP256k1, hashlib.sha256",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/cli.py,27,RSA,CRITICAL,0.95,False,"Imports rsa.pkcs1 module which implements RSA PKCS#1 v1.5 encryption and signature schemes, directly used for hash metho",import rsa.pkcs1,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/key.py,871,RSA,CRITICAL,0.7,False,,:param getprime_func: either :py:func:`rsa.prime.getprime` or a function,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_ecdh.py,64,ECDH,CRITICAL,0.95,True,Creates a second ECDH instance using keyword arguments for the private key and remote public key on BRAINPOOLP160r1.,"ecdh2 = ECDH(private_key=key2, public_key=key1.verifying_key)",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_keys.py,705,Ed25519,CRITICAL,0.7,True,,"Ed25519,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,node-jsonwebtoken,lib/validateAsymmetricKey.js,7,RSA,CRITICAL,0.95,False,"The 'rsa-pss' key type is mapped to PS256, PS384, PS512 in the allowedAlgorithmsForKeys lookup table, actively enabling ","'rsa-pss': ['PS256', 'PS384', 'PS512']",https://github.com/AnimeshShaw/node-jsonwebtoken,,AI-enriched
?,python-ecdsa,src/ecdsa/test_keys.py,591,HARDCODED_KEY,CRITICAL,0.7,True,,"""-----BEGIN PRIVATE KEY-----\n""",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,510,Ed25519,CRITICAL,0.7,False,,Ed448 = Curve(,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/pkcs1.py,238,RSA,CRITICAL,0.7,False,,rsa.pkcs1.DecryptionError: Decryption failed,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/prime.py,163,RSA,CRITICAL,0.95,False,Production call to rsa.randnum.read_random_odd_int() to generate a random odd integer candidate for RSA prime generation,integer = rsa.randnum.read_random_odd_int(nbits),https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/parallel.py,37,RSA,CRITICAL,0.97,False,This line calls rsa.prime.is_prime(integer) at runtime to test whether the randomly generated candidate integer is prime,if rsa.prime.is_prime(integer):,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,bc-java,pkix/src/main/jdk1.1/org/bouncycastle/cms/jcajce/EnvelopedDataHelper.java,78,3DES,HIGH,0.95,False,"3DES CBC with PKCS5 padding is registered in CIPHER_ALG_NAMES as 'DESEDE/CBC/PKCS5Padding', enabling its use as a conten","CIPHER_ALG_NAMES.put(CMSAlgorithm.DES_EDE3_CBC,  ""DESEDE/CBC/PKCS5Padding"");",https://github.com/AnimeshShaw/bc-java,,AI-enriched
?,python-rsa,rsa/parallel.py,55,RSA,CRITICAL,0.7,False,,>>> from rsa import common,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/key.py,947,RSA,CRITICAL,0.7,False,,getprime_func = rsa.prime.getprime,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,511,Ed25519,CRITICAL,0.7,False,,"""Ed448"",",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/pkcs1.py,45,SHA-1,HIGH,0.93,False,"SHA-1 is registered as a supported hash algorithm in the HASH_ASN1 dictionary, enabling its use for RSA PKCS#1 v1.5 sign","""SHA-1"": b""\x30\x21\x30\x09\x06\x05\x2b\x0e\x03\x02\x1a\x05\x00\x04\x14"",",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-jose,jose/backends/rsa_backend.py,130,RSA,CRITICAL,0.7,False,,"raise JWKError(""alg: %s is not supported by the RSA backend"" % algorithm)",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,367,ECDSA,CRITICAL,0.7,False,,SECP256k1 = Curve(,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,node-jsonwebtoken,verify.js,135,RSA,CRITICAL,0.95,False,"Production JWT verification logic explicitly checks for RSA and RSA-PSS asymmetric key types to route key validation, en","} else if (['rsa', 'rsa-pss'].includes(secretOrPublicKey.asymmetricKeyType)) {",https://github.com/AnimeshShaw/node-jsonwebtoken,,AI-enriched
?,python-rsa,rsa/cli.py,243,RSA,CRITICAL,0.7,False,,"self, indata: bytes, priv_key: rsa.key.AbstractKey, cli_args: Indexable = ()",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/parallel.py,34,RSA,CRITICAL,0.97,False,This line actively calls rsa.randnum.read_random_odd_int(nbits) at runtime to generate a random odd integer as a candida,integer = rsa.randnum.read_random_odd_int(nbits),https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-jose,jose/backends/_asn1.py,13,RSA,CRITICAL,0.85,False,Defines an ASN1 sequence structure (RsaAlgorithmIdentifier) that encodes the RSA OID '1.2.840.113549.1.1.1' into PKCS8/P,"""""""ASN1 structure for recording RSA PrivateKeyAlgorithm identifiers.""""""",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,44,Ed25519,CRITICAL,0.9,False,Ed25519 is exported in __all__ as a named production curve constant available to consumers of this module.,"""Ed25519"",",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/pkcs1_v2.py,28,SHA-1,HIGH,0.95,False,"SHA-1 is set as the default hash algorithm for the MGF1 mask generation function used in PKCS#1 v2 OAEP, making it the a","def mgf1(seed: bytes, length: int, hasher: str = ""SHA-1"") -> bytes:",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1710,Ed25519,CRITICAL,0.7,True,,"""ed448"" not in OPENSSL_SUPPORTED_TYPES,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,bc-java,tls/src/main/java/org/bouncycastle/jsse/provider/FipsUtils.java,77,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"cs.add(""TLS_ECDHE_ECDSA_WITH_AES_256_CCM"");",https://github.com/AnimeshShaw/bc-java,,Regex-only
?,bc-java,prov/src/main/java/org/bouncycastle/jcajce/provider/asymmetric/EC.java,378,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"addSignatureAlgorithm(provider, ""SHA384"", ""CVC-ECDSA"", PREFIX + ""SignatureSpi$ecCVCDSA384"", EACObjec",https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,43,ECDSA,CRITICAL,0.7,True,,"SECP256k1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,334,ECDSA,CRITICAL,0.7,False,,"ecdsa.generator_224,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/key.py,330,RSA,CRITICAL,0.7,False,,"after the ""-----END RSA PUBLIC KEY-----"" lines is ignored.",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,272,HARDCODED_KEY,CRITICAL,0.7,True,,"self.assertTrue(s1.startswith(b""-----BEGIN EC PRIVATE KEY-----""))",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/pkcs1.py,44,MD5,HIGH,0.95,False,"MD5 is registered as a supported hash algorithm in the HASH_ASN1 dictionary, enabling its use for RSA PKCS#1 v1.5 signat","""MD5"": b""\x30\x20\x30\x0c\x06\x08\x2a\x86\x48\x86\xf7\x0d\x02\x05\x05\x00\x04\x10"",",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,bc-java,tls/src/main/java/org/bouncycastle/jsse/provider/ProvAlgorithmConstraints.java,26,RSA-1024,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"""MD2, MD5, SHA1 jdkCA & usage TLSServer, RSA keySize < 1024, DSA keySize < 1024, EC keySize < 224, """,https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-rsa,rsa/key.py,727,RSA,CRITICAL,0.7,False,,"getprime_func: typing.Callable[[int], int] = rsa.prime.getprime,",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,460,ECDSA,CRITICAL,0.7,False,,"ecdsa.generator_brainpoolp320t1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,62,ECDSA,CRITICAL,0.85,True,Import of internal ECDSA brainpool curve constants used in test fixtures for curve construction.,from .ecdsa import (,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1567,SHA-1,HIGH,0.7,True,,"def do_test_to_openssl(self, curve, hash_name=""SHA1""):",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/key.py,827,RSA,CRITICAL,0.7,False,,"d = rsa.common.inverse(exponent, phi_n)",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/ecdh.py,105,ECDH,CRITICAL,0.7,False,,Set the working curve for ecdh operations.,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/ssh.py,11,Ed25519,CRITICAL,0.88,False,The string comparison `if name == 'Ed25519'` in _get_key_type() gates all SSH key serialization to exclusively support E,"if name == ""Ed25519"":",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,388,ECDSA,CRITICAL,0.7,False,,"ecdsa.generator_brainpoolp160t1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/key.py,41,RSA,CRITICAL,0.95,False,Production import of rsa.prime module used for RSA prime generation in key creation.,import rsa.prime,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,create_timing_table.py,30,RSA,CRITICAL,0.9,False,"rsa.newkeys() is called in a timing benchmark loop that generates RSA keys at various bit sizes (128–4096 bits), directl","rsa.newkeys(bitsize, accurate=accurate, poolsize=poolsize)",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_keys.py,308,Ed25519,CRITICAL,0.8,True,Test round-tripping an Ed25519 SigningKey through to_string/from_string to verify serialization correctness.,"sk = SigningKey.from_string(Ed25519.generator.to_bytes(), Ed25519)",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/ecdsa_backend.py,85,ECDSA,CRITICAL,0.7,False,,# to create an ecdsa key.,https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-ecdsa,src/ecdsa/test_keys.py,785,Ed25519,CRITICAL,0.7,True,,"Ed25519,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,305,ECDSA,CRITICAL,0.7,False,,"ecdsa.curve_128r1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,370,ECDSA,CRITICAL,0.7,False,,"ecdsa.generator_secp256k1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/util.py,497,ECDSA,CRITICAL,0.7,False,,Decoder for DER format of ECDSA signatures.,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/_asn1.py,39,RSA,CRITICAL,0.95,False,"Production function that decodes a PKCS8-wrapped RSA private key back to its raw PKCS1 DER bytes, directly handling RSA ","""""""Convert a PKCS8-encoded RSA private key to PKCS1.""""""",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-jose,jose/backends/cryptography_backend.py,178,ECDSA,CRITICAL,0.95,False,Maps the OpenSSL curve name 'secp256r1' back to the JWK curve identifier 'P-256' for serialization purposes.,"""secp256r1"": ""P-256"",",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,287,ECDSA,CRITICAL,0.98,False,SECP112r1 curve is instantiated using ecdsa.curve_112r1 — a 112-bit ECDSA curve that is both quantum-vulnerable and belo,"ecdsa.curve_112r1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/ecdsa_backend.py,87,ECDSA,CRITICAL,0.7,False,,"return ecdsa.keys.SigningKey.from_secret_exponent(d, self.curve)",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-rsa,rsa/key.py,42,RSA,CRITICAL,0.9,False,Production import of rsa.pem module used for PEM encoding/decoding of RSA keys.,import rsa.pem,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1048,ECDSA,CRITICAL,0.7,True,,# test interoperability with OpenSSL tools. Note that openssl's ECDSA,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_keys.py,814,Ed25519,CRITICAL,0.7,True,,"SigningKey.from_secret_exponent(1234567890, curve=Ed25519)",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/randnum.py,22,RSA,CRITICAL,0.93,False,"This file is part of the RSA cryptographic library (python-rsa), importing core RSA utility modules 'common' and 'transf","from rsa import common, transform",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_keys.py,368,Ed25519,CRITICAL,0.7,True,,"vk = VerifyingKey.from_string(vk_str, Ed25519)",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_keys.py,939,SHA-1,HIGH,0.7,True,,data_hash = sha1.digest(),https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/_asn1.py,76,RSA,CRITICAL,0.7,False,,"""""""Convert a PKCS8-encoded RSA private key to PKCS1.""""""",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,369,ECDSA,CRITICAL,0.7,False,,"ecdsa.curve_secp256k1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,bc-java,prov/src/main/java/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyFactorySpi.java,106,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"encoding, 0, encoding.length - Ed25519PublicKeyParameters.KEY_SIZE))",https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/ecdh.py,66,ECDH,CRITICAL,0.7,False,,:param public_key:  `their` public key for ECDH,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_keys.py,801,Ed25519,CRITICAL,0.7,True,,sk = SigningKey.generate(Ed25519),https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/__init__.py,24,RSA,CRITICAL,0.95,False,"This import statement brings RSA key generation and key classes (newkeys, PrivateKey, PublicKey) into the public API of ","from rsa.key import newkeys, PrivateKey, PublicKey",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/key.py,908,RSA,CRITICAL,0.7,False,,'decryption key' and is a :py:class:`rsa.PrivateKey` object.,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-jose,jose/utils.py,123,RSA,CRITICAL,0.95,False,"The byte string `b'RSA PRIVATE KEY'` is used as a PKCS#1 PEM label for parsing or serializing RSA private keys, indicati","b""RSA PRIVATE KEY"",",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-ecdsa,src/ecdsa/ellipticcurve.py,1349,ECDSA,CRITICAL,0.7,False,,:raises `~ecdsa.errors.MalformedPointError`: if the public point does,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1051,SHA-1,HIGH,0.7,True,,"# ""-SHA1"" (or to leave out that argument entirely, which means the",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1966,ECDSA,CRITICAL,0.7,True,,"generator=SECP256k1.generator,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1951,ECDSA,CRITICAL,0.7,True,,"""""""RFC doesn't contain test vectors for SECP256k1 used in bitcoin.",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/key.py,303,RSA,CRITICAL,0.7,False,,from rsa.asn1 import AsnPubKey,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/key.py,828,RSA,CRITICAL,0.7,False,,except rsa.common.NotRelativePrimeError as ex:,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsUtils.java,3348,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case CipherSuite.TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256:,https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/curves.py,442,ECDSA,CRITICAL,0.7,False,,"ecdsa.generator_brainpoolp256t1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1698,Ed25519,CRITICAL,0.7,True,,# in practice at least OpenSSL 3.0.0 is needed to make EdDSA signatures,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/ecdh.py,293,ECDSA,CRITICAL,0.7,False,,:param public_key_pem: string with PEM-encoded public ECDSA key,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1077,ECDSA,CRITICAL,0.7,True,,"return ""-ecdsa-with-{0}"".format(hash_name)",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
