label,repo,file_path,line,algorithm,severity,confidence,is_test_code,context,code_snippet,repo_url,notes
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CipherSuite.java,419,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int TLS_ECDHE_PSK_WITH_CHACHA20_POLY1305_SHA256 = 0xCCAC;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CipherSuite.java,426,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int TLS_ECDHE_PSK_WITH_AES_128_GCM_SHA256 = 0xD001;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CipherSuite.java,427,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int TLS_ECDHE_PSK_WITH_AES_256_GCM_SHA384 = 0xD002;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CipherSuite.java,428,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int TLS_ECDHE_PSK_WITH_AES_128_CCM_8_SHA256 = 0xD003;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CipherSuite.java,429,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int TLS_ECDHE_PSK_WITH_AES_128_CCM_SHA256 = 0xD005;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,9,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,"* A combined hash, which implements md5(m) || sha1(m).",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,9,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,"* A combined hash, which implements md5(m) || sha1(m).",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,16,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,protected TlsHash md5;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,17,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,protected TlsHash sha1;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,19,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,"CombinedHash(TlsContext context, TlsHash md5, TlsHash sha1)",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,19,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,"CombinedHash(TlsContext context, TlsHash md5, TlsHash sha1)",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,23,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,this.md5 = md5;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,24,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,this.sha1 = sha1;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,30,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,this.md5 = crypto.createHash(CryptoHashAlgorithm.md5);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,31,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,this.sha1 = crypto.createHash(CryptoHashAlgorithm.sha1);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,38,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,this.md5 = t.md5.cloneHash();,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,39,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,this.sha1 = t.sha1.cloneHash();,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,44,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,"md5.update(input, inOff, len);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,45,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,"sha1.update(input, inOff, len);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,52,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,"SSL3Utils.completeCombinedHash(context, md5, sha1);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,52,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,"SSL3Utils.completeCombinedHash(context, md5, sha1);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,55,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,"return Arrays.concatenate(md5.calculateHash(), sha1.calculateHash());",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,55,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,"return Arrays.concatenate(md5.calculateHash(), sha1.calculateHash());",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,65,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,md5.reset();,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CombinedHash.java,66,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,sha1.reset();,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsClient.java,19,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsClient.java,20,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsClient.java,21,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsClient.java,22,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsClient.java,23,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsClient.java,24,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsClient.java,25,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsClient.java,26,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsKeyExchangeFactory.java,53,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public TlsKeyExchange createECDHEKeyExchangeClient(int keyExchange),https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsKeyExchangeFactory.java,56,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return new TlsECDHEKeyExchange(keyExchange);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsKeyExchangeFactory.java,59,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"public TlsKeyExchange createECDHEKeyExchangeServer(int keyExchange, TlsECConfig ecConfig) throws IOE",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsKeyExchangeFactory.java,61,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return new TlsECDHEKeyExchange(keyExchange, ecConfig);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsServer.java,22,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsServer.java,23,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsServer.java,24,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsServer.java,25,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsServer.java,26,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsServer.java,27,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsServer.java,28,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsServer.java,82,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case KeyExchangeAlgorithm.ECDHE_ECDSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsServer.java,86,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case KeyExchangeAlgorithm.ECDHE_RSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DefaultTlsServer.java,93,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case KeyExchangeAlgorithm.RSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DeferredHash.java,67,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,checkTrackingHash(CryptoHashAlgorithm.md5);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DeferredHash.java,68,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,checkTrackingHash(CryptoHashAlgorithm.sha1);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DeferredHash.java,110,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,"cloneHash(newHashes, CryptoHashAlgorithm.md5);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DeferredHash.java,111,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,"cloneHash(newHashes, CryptoHashAlgorithm.sha1);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DeferredHash.java,139,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,TlsHash md5Hash = cloneHash(CryptoHashAlgorithm.md5);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/DeferredHash.java,140,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,TlsHash sha1Hash = cloneHash(CryptoHashAlgorithm.sha1);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/HashAlgorithm.java,9,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,public static final short md5 = 1;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/HashAlgorithm.java,10,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,public static final short sha1 = 2;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/HashAlgorithm.java,27,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,case md5:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/HashAlgorithm.java,28,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,"return ""md5"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/HashAlgorithm.java,29,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,case sha1:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/HashAlgorithm.java,30,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,"return ""sha1"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/HashAlgorithm.java,50,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,case md5:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/HashAlgorithm.java,52,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,case sha1:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/HashAlgorithm.java,81,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,case md5:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/HashAlgorithm.java,82,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,case sha1:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/KeyExchangeAlgorithm.java,16,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int RSA = 1;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/KeyExchangeAlgorithm.java,40,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int ECDHE_ECDSA = 17;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/KeyExchangeAlgorithm.java,42,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int ECDHE_RSA = 19;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/KeyExchangeAlgorithm.java,55,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int ECDHE_PSK = 24;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/MACAlgorithm.java,12,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,public static final int md5 = 1;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/MACAlgorithm.java,18,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,public static final int hmac_md5 = md5;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,38,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int secp256k1 = 22;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,40,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int secp384r1 = 24;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,53,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int x25519 = 29;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,54,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int x448 = 30;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,96,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,* RFC 4492 reserved ecdhe_private_use (0xFE00..0xFEFF),https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,123,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,* draft-ietf-tls-ecdhe-mlkem-00,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,127,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int SecP384r1MLKEM1024 = 0x11ED;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,138,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"""secp224r1"", ""secp256k1"", ""secp256r1"", ""secp384r1"", ""secp521r1"", ""brainpoolP256r1"", ""brainpoolP384r1",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,139,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"""brainpoolP512r1"", ""X25519"", ""X448"", ""brainpoolP256r1"", ""brainpoolP384r1"", ""brainpoolP512r1"",",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,152,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case secp384r1:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,154,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case x25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,155,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case x448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,227,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case x25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,237,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case secp256k1:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,247,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case secp384r1:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,254,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case x448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,323,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case SecP384r1MLKEM1024:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,324,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return secp384r1;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,339,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return x25519;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,340,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case SecP384r1MLKEM1024:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,357,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case secp384r1:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,373,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case secp384r1:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,428,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case x25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,429,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return ""x25519"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,430,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case x448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,431,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return ""x448"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,470,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case SecP384r1MLKEM1024:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,471,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return ""SecP384r1MLKEM1024"";",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,555,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"* ""signature-capable"" or specifically ECDSA, and consider curveSM2 behaviour",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,564,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return namedGroup >= x25519 && namedGroup <= x448;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroup.java,591,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case SecP384r1MLKEM1024:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroupRole.java,10,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int ecdh = 2;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/NamedGroupRole.java,11,ECDSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int ecdsa = 3;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/PSKTlsClient.java,12,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_PSK_WITH_CHACHA20_POLY1305_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/PSKTlsClient.java,13,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_PSK_WITH_AES_128_CBC_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/PSKTlsClient.java,14,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_PSK_WITH_AES_128_CBC_SHA,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/PSKTlsServer.java,12,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_PSK_WITH_CHACHA20_POLY1305_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/PSKTlsServer.java,13,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_PSK_WITH_AES_256_CBC_SHA384,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/PSKTlsServer.java,14,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_PSK_WITH_AES_128_CBC_SHA256,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/PSKTlsServer.java,15,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_PSK_WITH_AES_256_CBC_SHA,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/PSKTlsServer.java,16,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"CipherSuite.TLS_ECDHE_PSK_WITH_AES_128_CBC_SHA,",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/PSKTlsServer.java,57,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case KeyExchangeAlgorithm.ECDHE_PSK:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SSL3Utils.java,31,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,"static void completeCombinedHash(TlsContext context, TlsHash md5, TlsHash sha1)",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SSL3Utils.java,31,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,"static void completeCombinedHash(TlsContext context, TlsHash md5, TlsHash sha1)",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SSL3Utils.java,36,MD5,HIGH,0.7,False,Regex match — AI enrichment unavailable,"completeHash(master_secret, md5, 48);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SSL3Utils.java,37,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,"completeHash(master_secret, sha1, 40);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,tls/src/main/java/org/bouncycastle/tls/SignatureAlgorithm.java,9,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final short rsa = 1;,https://github.com/AnimeshShaw/bc-java,
